,Owner,Session ID,Mouse ID,Date,Phase,Left Reward Prob,Right Reward Prob,Block Range Min,Block Range Max,No. Trials,No. Blocks,No. Rewards,p(high Port),Decision Window Duration,Min Inter-trial-interval,Left Solenoid Duration,Right Solenoid Duration
681,shay,03152017_K13,K13,2017-03-15 00:00:00,2.0,0.2,0.8,50.0,50.0,566.0,8.0,405.0,0.89,2.0,1.0,35.0,35.0
682,shay,03152017_K7,K7,2017-03-15 00:00:00,2.0,0.2,0.8,50.0,50.0,605.0,8.0,411.0,0.84,2.0,1.0,35.0,35.0
683,shay,03152017_K9,K9,2017-03-15 00:00:00,2.0,0.9,0.1,50.0,50.0,207.0,2.0,147.0,0.81,2.0,1.0,35.0,35.0
684,shay,03152017_Q43,Q43,2017-03-15 00:00:00,2.0,0.2,0.8,50.0,50.0,547.0,8.0,400.0,0.89,2.0,1.0,35.0,35.0
685,shay,03152017_Q45,Q45,2017-03-15 00:00:00,2.0,0.8,0.2,50.0,50.0,661.0,9.0,452.0,0.83,2.0,1.0,35.0,35.0
686,shay,03162017_K1,K1,2017-03-16 00:00:00,2.0,0.8,0.2,50.0,50.0,539.0,8.0,404.0,0.89,2.0,1.0,35.0,35.0
687,shay,03162017_K13,K13,2017-03-16 00:00:00,2.0,0.8,0.2,50.0,50.0,593.0,8.0,402.0,0.85,2.0,1.0,35.0,35.0
688,shay,03162017_K7,K7,2017-03-16 00:00:00,2.0,0.8,0.2,50.0,50.0,569.0,8.0,406.0,0.85,2.0,1.0,35.0,35.0
689,shay,03162017_K9,K9,2017-03-16 00:00:00,2.0,0.9,0.1,50.0,50.0,402.0,5.0,275.0,0.75,2.0,1.0,35.0,35.0
690,shay,03162017_Q43,Q43,2017-03-16 00:00:00,2.0,0.2,0.8,50.0,50.0,650.0,9.0,467.0,0.83,2.0,1.0,35.0,35.0
691,shay,03162017_Q45,Q45,2017-03-16 00:00:00,2.0,0.8,0.2,50.0,50.0,576.0,8.0,403.0,0.87,2.0,1.0,35.0,35.0
692,shay,03172017_K1,K1,2017-03-17 00:00:00,2.0,0.2,0.8,50.0,50.0,540.0,8.0,402.0,0.88,2.0,1.0,35.0,35.0
693,shay,03172017_K13,K13,2017-03-17 00:00:00,2.0,0.2,0.8,50.0,50.0,593.0,8.0,406.0,0.8,2.0,1.0,35.0,35.0
694,shay,03172017_K7,K7,2017-03-17 00:00:00,2.0,0.2,0.8,50.0,50.0,600.0,8.0,418.0,0.87,2.0,1.0,35.0,35.0
695,shay,03172017_K9,K9,2017-03-17 00:00:00,2.0,0.9,0.1,50.0,50.0,409.0,6.0,303.0,0.77,2.0,1.0,35.0,35.0
696,shay,03172017_Q43,Q43,2017-03-17 00:00:00,2.0,0.2,0.8,50.0,50.0,569.0,8.0,412.0,0.85,2.0,1.0,35.0,35.0
697,shay,03172017_Q45,Q45,2017-03-17 00:00:00,2.0,0.8,0.2,50.0,50.0,618.0,9.0,453.0,0.88,2.0,1.0,35.0,35.0
698,shay,03202017_K1,K1,2017-03-20 00:00:00,2.0,0.8,0.2,50.0,50.0,456.0,6.0,317.0,0.84,2.0,1.0,35.0,35.0
699,shay,03202017_K13,K13,2017-03-20 00:00:00,2.0,0.2,0.8,50.0,50.0,504.0,7.0,355.0,0.81,2.0,1.0,35.0,35.0
700,shay,03202017_K7,K7,2017-03-20 00:00:00,2.0,0.8,0.2,50.0,50.0,610.0,8.0,447.0,0.91,2.0,1.0,35.0,35.0
701,shay,03202017_K9,K9,2017-03-20 00:00:00,2.0,0.1,0.9,50.0,50.0,581.0,8.0,404.0,0.73,2.0,1.0,35.0,35.0
702,shay,03202017_Q43,Q43,2017-03-20 00:00:00,2.0,0.2,0.8,50.0,50.0,516.0,7.0,377.0,0.87,2.0,1.0,35.0,35.0
703,shay,03202017_Q45,Q45,2017-03-20 00:00:00,2.0,0.8,0.2,50.0,50.0,709.0,10.0,521.0,0.87,2.0,1.0,35.0,35.0
704,shay,03212017_K1,K1,2017-03-21 00:00:00,2.0,0.2,0.8,50.0,50.0,569.0,8.0,400.0,0.86,2.0,1.0,35.0,35.0
705,shay,03212017_K13,K13,2017-03-21 00:00:00,2.0,0.3,0.7,50.0,50.0,460.0,6.0,309.0,0.85,2.0,1.0,35.0,35.0
706,shay,03212017_K7,K7,2017-03-21 00:00:00,2.0,0.2,0.8,50.0,50.0,570.0,8.0,400.0,0.84,2.0,1.0,35.0,35.0
707,shay,03212017_K9,K9,2017-03-21 00:00:00,2.0,0.1,0.9,50.0,50.0,345.0,4.0,229.0,0.73,2.0,1.0,35.0,35.0
708,shay,03212017_Q43,Q43,2017-03-21 00:00:00,2.0,0.7,0.3,50.0,50.0,567.0,7.0,350.0,0.76,2.0,1.0,35.0,35.0
709,shay,03212017_Q45,Q45,2017-03-21 00:00:00,2.0,0.7,0.3,50.0,50.0,790.0,9.0,454.0,0.66,2.0,1.0,35.0,35.0
710,shay,03222017_K1,K1,2017-03-22 00:00:00,2.0,0.2,0.8,50.0,50.0,479.0,6.0,333.0,0.85,2.0,1.0,35.0,35.0
711,shay,03222017_K13,K13,2017-03-22 00:00:00,2.0,0.3,0.7,50.0,50.0,307.0,3.0,168.0,0.56,2.0,1.0,35.0,35.0
712,shay,03222017_K7,K7,2017-03-22 00:00:00,2.0,0.7,0.3,50.0,50.0,421.0,5.0,250.0,0.66,2.0,1.0,35.0,35.0
713,shay,03222017_K9,K9,2017-03-22 00:00:00,2.0,0.1,0.9,50.0,50.0,303.0,4.0,206.0,0.7,2.0,1.0,35.0,35.0
714,shay,03222017_Q43,Q43,2017-03-22 00:00:00,2.0,0.3,0.7,50.0,50.0,310.0,3.0,176.0,0.68,2.0,1.0,35.0,35.0
715,shay,03222017_Q45,Q45,2017-03-22 00:00:00,2.0,0.7,0.3,50.0,50.0,719.0,8.0,436.0,0.81,2.0,1.0,35.0,35.0
716,shay,03232017_K1,K1,2017-03-23 00:00:00,2.0,0.2,0.8,50.0,50.0,527.0,7.0,388.0,0.86,2.0,1.0,35.0,35.0
717,shay,03232017_K13,K13,2017-03-23 00:00:00,2.0,0.3,0.7,50.0,50.0,566.0,6.0,340.0,0.75,2.0,1.0,35.0,35.0
718,shay,03232017_K7,K7,2017-03-23 00:00:00,2.0,0.3,0.7,50.0,50.0,568.0,7.0,357.0,0.78,2.0,1.0,35.0,35.0
719,shay,03232017_K9,K9,2017-03-23 00:00:00,2.0,0.1,0.9,50.0,50.0,383.0,5.0,268.0,0.76,2.0,1.0,35.0,35.0
720,shay,03232017_Q43,Q43,2017-03-23 00:00:00,2.0,0.3,0.7,50.0,50.0,506.0,6.0,308.0,0.74,2.0,1.0,35.0,35.0
721,shay,03232017_Q45,Q45,2017-03-23 00:00:00,2.0,0.7,0.3,50.0,50.0,633.0,7.0,391.0,0.8,2.0,1.0,35.0,35.0
722,shay,03242017_K1,K1,2017-03-24 00:00:00,2.0,0.8,0.2,50.0,50.0,572.0,8.0,418.0,0.86,2.0,1.0,35.0,35.0
723,shay,03242017_K13,K13,2017-03-24 00:00:00,2.0,0.3,0.7,50.0,500.0,401.0,0.0,274.0,0.99,2.0,1.0,35.0,35.0
724,shay,03242017_K7,K7,2017-03-24 00:00:00,2.0,0.3,0.7,50.0,50.0,582.0,6.0,335.0,0.67,2.0,1.0,35.0,35.0
725,shay,03242017_K9,K9,2017-03-24 00:00:00,2.0,0.9,0.1,50.0,50.0,425.0,5.0,287.0,0.72,2.0,1.0,35.0,35.0
726,shay,03242017_Q43,Q43,2017-03-24 00:00:00,2.0,0.7,0.3,50.0,50.0,554.0,6.0,345.0,0.81,2.0,1.0,35.0,35.0
727,shay,03242017_Q45,Q45,2017-03-24 00:00:00,2.0,0.3,0.7,50.0,50.0,665.0,8.0,429.0,0.87,2.0,1.0,35.0,35.0
728,shay,03272017_K1,K1,2017-03-27 00:00:00,2.0,0.2,0.8,50.0,50.0,549.0,8.0,400.0,0.88,2.0,1.0,35.0,35.0
729,shay,03272017_K7,K7,2017-03-27 00:00:00,2.0,0.3,0.7,50.0,50.0,607.0,7.0,349.0,0.67,2.0,1.0,35.0,35.0
730,shay,03272017_K9,K9,2017-03-27 00:00:00,2.0,0.1,0.9,50.0,50.0,487.0,6.0,350.0,0.79,2.0,1.0,35.0,35.0
731,shay,03272017_Q43,Q43,2017-03-27 00:00:00,2.0,0.3,0.7,50.0,50.0,640.0,7.0,377.0,0.74,2.0,1.0,35.0,35.0
732,shay,03272017_Q45,Q45,2017-03-27 00:00:00,2.0,0.3,0.7,50.0,50.0,697.0,8.0,446.0,0.83,2.0,1.0,35.0,35.0
733,shay,03282017_K1,K1,2017-03-28 00:00:00,2.0,0.3,0.7,50.0,50.0,488.0,5.0,296.0,0.78,2.0,1.0,35.0,35.0
734,shay,03282017_K11,K11,2017-03-28 00:00:00,0.0,1.0,1.0,1000.0,1000.0,6.0,0.0,1.0,0.0,2.0,1.0,50.0,50.0
735,shay,03282017_K13,K13,2017-03-28 00:00:00,2.0,0.9,0.1,50.0,50.0,392.0,6.0,300.0,0.82,2.0,1.0,35.0,35.0
736,shay,03282017_K7,K7,2017-03-28 00:00:00,2.0,0.9,0.1,50.0,50.0,549.0,9.0,454.0,0.92,2.0,1.0,35.0,35.0
737,shay,03282017_K9,K9,2017-03-28 00:00:00,2.0,0.2,0.8,50.0,50.0,486.0,6.0,306.0,0.76,2.0,1.0,35.0,35.0
738,shay,03282017_Q43,Q43,2017-03-28 00:00:00,2.0,0.1,0.9,50.0,50.0,14.0,0.0,3.0,0.14,4.0,1.0,35.0,35.0
739,shay,03282017_Q45,Q45,2017-03-28 00:00:00,2.0,0.9,0.1,50.0,50.0,12.0,0.0,3.0,0.33,4.0,1.0,35.0,35.0
740,shay,03292017_K1,K1,2017-03-29 00:00:00,2.0,0.7,0.3,50.0,50.0,472.0,5.0,299.0,0.86,2.0,1.0,35.0,35.0
741,shay,03292017_K11,K11,2017-03-29 00:00:00,1.0,1.0,1.0,1000.0,1000.0,54.0,0.0,54.0,0.0,7.0,1.0,40.0,40.0
742,shay,03292017_K13,K13,2017-03-29 00:00:00,2.0,0.9,0.1,50.0,50.0,533.0,8.0,402.0,0.83,2.0,1.0,35.0,35.0
743,shay,03292017_K9,K9,2017-03-29 00:00:00,2.0,0.2,0.8,50.0,50.0,335.0,3.0,191.0,0.61,2.0,1.0,35.0,35.0
744,shay,03292017_Q43,Q43,2017-03-29 00:00:00,2.0,0.9,0.1,50.0,50.0,87.0,1.0,63.0,0.82,2.0,1.0,35.0,35.0
745,shay,03292017_Q45,Q45,2017-03-29 00:00:00,2.0,0.9,0.1,50.0,50.0,154.0,2.0,126.0,0.88,2.0,1.0,35.0,35.0
746,shay,03302017_K1,K1,2017-03-30 00:00:00,2.0,0.7,0.3,50.0,50.0,548.0,6.0,333.0,0.72,2.0,1.0,35.0,35.0
747,shay,03302017_K11,K11,2017-03-30 00:00:00,1.0,1.0,1.0,1000.0,1000.0,146.0,0.0,146.0,0.0,5.0,1.0,40.0,40.0
748,shay,03302017_K13,K13,2017-03-30 00:00:00,2.0,0.1,0.9,50.0,50.0,566.0,8.0,441.0,0.85,2.0,1.0,35.0,35.0
749,shay,03302017_K7,K7,2017-03-30 00:00:00,2.0,0.9,0.1,50.0,50.0,591.0,6.0,318.0,0.52,2.0,1.0,35.0,35.0
750,shay,03302017_K9,K9,2017-03-30 00:00:00,2.0,0.9,0.1,50.0,50.0,347.0,5.0,265.0,0.82,2.0,1.0,35.0,40.0
751,shay,03302017_Q43,Q43,2017-03-30 00:00:00,2.0,1.0,0.0,30.0,30.0,290.0,8.0,249.0,0.86,2.0,1.0,35.0,35.0
752,shay,03302017_Q45,Q45,2017-03-30 00:00:00,2.0,0.0,1.0,30.0,30.0,417.0,12.0,360.0,0.86,2.0,1.0,35.0,35.0
753,shay,03312017_K1,K1,2017-03-31 00:00:00,2.0,0.7,0.3,50.0,50.0,414.0,5.0,250.0,0.79,2.0,1.0,35.0,35.0
754,shay,03312017_K10,K10,2017-03-31 00:00:00,1.0,1.0,1.0,1000.0,1000.0,6.0,0.0,6.0,0.0,10.0,1.0,50.0,50.0
755,shay,03312017_K11,K11,2017-03-31 00:00:00,2.0,0.0,1.0,30.0,30.0,125.0,2.0,61.0,0.49,2.0,1.0,35.0,35.0
756,shay,03312017_K13,K13,2017-03-31 00:00:00,2.0,0.9,0.1,50.0,50.0,522.0,8.0,434.0,0.89,2.0,1.0,35.0,35.0
757,shay,03312017_K7,K7,2017-03-31 00:00:00,2.0,0.1,0.9,50.0,50.0,514.0,8.0,398.0,0.87,2.0,1.0,35.0,35.0
758,shay,03312017_K9,K9,2017-03-31 00:00:00,2.0,0.9,0.1,50.0,50.0,299.0,4.0,211.0,0.77,2.0,1.0,35.0,35.0
759,shay,03312017_Q43,Q43,2017-03-31 00:00:00,2.0,1.0,0.0,30.0,30.0,323.0,9.0,288.0,0.89,2.0,1.0,35.0,35.0
760,shay,03312017_Q45,Q45,2017-03-31 00:00:00,2.0,1.0,0.0,30.0,30.0,435.0,12.0,387.0,0.89,2.0,1.0,35.0,35.0
761,shay,04032017_K1,K1,2017-04-03 00:00:00,2.0,0.7,0.3,50.0,50.0,533.0,6.0,311.0,0.76,2.0,1.0,35.0,35.0
762,shay,04032017_K10,K10,2017-04-03 00:00:00,1.0,1.0,1.0,1000.0,1000.0,23.0,0.0,23.0,0.0,10.0,1.0,40.0,40.0
763,shay,04032017_K11,K11,2017-04-03 00:00:00,2.0,1.0,0.0,30.0,30.0,163.0,2.0,82.0,0.5,2.0,1.0,35.0,35.0
764,shay,04032017_K13,K13,2017-04-03 00:00:00,2.0,0.1,0.9,50.0,50.0,688.0,10.0,537.0,0.86,2.0,1.0,35.0,35.0
765,shay,04032017_K7,K7,2017-04-03 00:00:00,2.0,0.1,0.9,50.0,50.0,515.0,7.0,378.0,0.81,2.0,1.0,35.0,35.0
766,shay,04032017_K9,K9,2017-04-03 00:00:00,2.0,0.1,0.9,50.0,50.0,567.0,8.0,428.0,0.83,2.0,1.0,35.0,35.0
767,shay,04032017_Q43,Q43,2017-04-03 00:00:00,2.0,0.8,0.2,50.0,50.0,508.0,6.0,339.0,0.81,2.0,1.0,35.0,35.0
768,shay,04032017_Q45,Q45,2017-04-03 00:00:00,2.0,0.2,0.8,50.0,50.0,610.0,8.0,442.0,0.86,2.0,1.0,35.0,35.0
769,shay,04042017_K1,K1,2017-04-04 00:00:00,2.0,0.1,0.9,50.0,50.0,623.0,10.0,515.0,0.91,2.0,1.0,35.0,35.0
770,shay,04042017_K10,K10,2017-04-04 00:00:00,1.0,1.0,1.0,1000.0,1000.0,67.0,0.0,67.0,0.0,10.0,1.0,40.0,40.0
771,shay,04042017_K11,K11,2017-04-04 00:00:00,2.0,0.0,1.0,30.0,30.0,41.0,0.0,13.0,0.32,2.0,1.0,35.0,35.0
772,shay,04042017_K13,K13,2017-04-04 00:00:00,2.0,0.9,0.1,50.0,50.0,492.0,8.0,400.0,0.9,2.0,1.0,35.0,35.0
773,shay,04042017_K7,K7,2017-04-04 00:00:00,2.0,0.2,0.8,50.0,50.0,618.0,8.0,417.0,0.81,2.0,1.0,35.0,35.0
774,shay,04042017_K9,K9,2017-04-04 00:00:00,2.0,0.2,0.8,50.0,50.0,276.0,3.0,164.0,0.74,2.0,1.0,35.0,35.0
775,shay,04042017_Q43,Q43,2017-04-04 00:00:00,2.0,0.2,0.8,50.0,50.0,511.0,6.0,347.0,0.79,2.0,1.0,35.0,35.0
776,shay,04042017_Q45,Q45,2017-04-04 00:00:00,2.0,0.8,0.2,50.0,50.0,563.0,8.0,410.0,0.87,2.0,1.0,35.0,35.0
777,shay,04052017_K1,K1,2017-04-05 00:00:00,2.0,0.1,0.9,50.0,50.0,490.0,8.0,400.0,0.88,2.0,1.0,35.0,35.0
778,shay,04052017_K10,K10,2017-04-05 00:00:00,2.0,1.0,0.0,30.0,30.0,55.0,1.0,32.0,0.58,2.0,1.0,35.0,35.0
779,shay,04052017_K11,K11,2017-04-05 00:00:00,2.0,1.0,0.0,30.0,30.0,317.0,7.0,215.0,0.68,2.0,1.0,35.0,35.0
780,shay,04052017_K13,K13,2017-04-05 00:00:00,2.0,0.1,0.9,50.0,50.0,506.0,8.0,417.0,0.88,2.0,1.0,35.0,35.0
781,shay,04052017_K7,K7,2017-04-05 00:00:00,2.0,0.2,0.8,50.0,50.0,652.0,9.0,461.0,0.84,2.0,1.0,35.0,35.0
782,shay,04052017_K9,K9,2017-04-05 00:00:00,2.0,0.2,0.8,50.0,50.0,304.0,4.0,216.0,0.83,2.0,1.0,35.0,35.0
783,shay,04052017_Q43,Q43,2017-04-05 00:00:00,2.0,0.8,0.2,50.0,50.0,490.0,6.0,345.0,0.83,2.0,1.0,35.0,35.0
784,shay,04052017_Q45,Q45,2017-04-05 00:00:00,2.0,0.2,0.8,50.0,50.0,623.0,8.0,442.0,0.84,2.0,1.0,35.0,35.0
785,shay,04062017_K1,K1,2017-04-06 00:00:00,2.0,0.9,0.1,50.0,50.0,522.0,8.0,433.0,0.9,2.0,1.5,35.0,35.0
786,shay,04062017_K10,K10,2017-04-06 00:00:00,2.0,1.0,0.0,30.0,30.0,28.0,0.0,5.0,0.18,5.0,1.5,35.0,35.0
787,shay,04062017_K11,K11,2017-04-06 00:00:00,2.0,0.0,1.0,50.0,50.0,220.0,3.0,158.0,0.72,2.0,1.5,35.0,35.0
788,shay,04062017_K13,K13,2017-04-06 00:00:00,2.0,0.9,0.1,50.0,50.0,405.0,6.0,322.0,0.88,2.0,1.5,35.0,35.0
789,shay,04062017_K7,K7,2017-04-06 00:00:00,2.0,0.8,0.2,50.0,50.0,405.0,5.0,262.0,0.78,2.0,1.5,35.0,35.0
790,shay,04062017_K9,K9,2017-04-06 00:00:00,2.0,0.8,0.2,50.0,50.0,296.0,3.0,171.0,0.64,2.0,1.5,35.0,35.0
791,shay,04062017_Q43,Q43,2017-04-06 00:00:00,2.0,0.8,0.2,50.0,50.0,496.0,7.0,349.0,0.79,2.0,1.5,35.0,35.0
792,shay,04062017_Q45,Q45,2017-04-06 00:00:00,2.0,0.8,0.2,50.0,50.0,946.0,12.0,641.0,0.8,2.0,1.5,35.0,35.0
793,shay,04072017_K1,K1,2017-04-07 00:00:00,2.0,0.9,0.1,50.0,50.0,541.0,9.0,453.0,0.9,2.0,1.5,35.0,35.0
794,shay,04072017_K10,K10,2017-04-07 00:00:00,1.0,1.0,1.0,1000.0,1000.0,111.0,0.0,111.0,0.0,5.0,1.5,40.0,40.0
795,shay,04072017_K11,K11,2017-04-07 00:00:00,2.0,0.0,1.0,50.0,50.0,292.0,4.0,240.0,0.82,2.0,1.5,35.0,35.0
796,shay,04072017_K13,K13,2017-04-07 00:00:00,2.0,0.9,0.1,50.0,50.0,459.0,7.0,372.0,0.88,2.0,1.5,35.0,35.0
797,shay,04072017_K7,K7,2017-04-07 00:00:00,2.0,0.8,0.2,50.0,50.0,449.0,6.0,319.0,0.77,2.0,1.5,35.0,35.0
798,shay,04072017_K9,K9,2017-04-07 00:00:00,2.0,0.8,0.2,50.0,50.0,299.0,3.0,179.0,0.63,2.0,1.5,35.0,35.0
799,shay,04072017_Q43,Q43,2017-04-07 00:00:00,2.0,0.8,0.2,50.0,50.0,555.0,8.0,406.0,0.87,2.0,1.5,35.0,35.0
800,shay,04072017_Q45,Q45,2017-04-07 00:00:00,2.0,0.8,0.2,50.0,50.0,583.0,7.0,394.0,0.78,2.0,1.5,35.0,35.0
801,mike,05052017_PV25,PV25,2017-05-05 00:00:00,1.0,1.0,1.0,1000.0,1000.0,4.0,0.0,4.0,0.0,12.0,1.0,45.0,45.0
802,mike,05052017_PV29,PV29,2017-05-05 00:00:00,1.0,1.0,1.0,1000.0,1000.0,6.0,0.0,6.0,0.0,12.0,1.0,45.0,45.0
803,mike,05052017_SOM39,SOM39,2017-05-05 00:00:00,1.0,1.0,1.0,1000.0,1000.0,2.0,0.0,2.0,0.0,12.0,1.0,45.0,45.0
804,mike,05052017_SOM42,SOM42,2017-05-05 00:00:00,2.0,1.0,0.0,30.0,30.0,148.0,2.0,68.0,0.46,10.0,1.0,45.0,45.0
805,mike,05052017_SOM44,SOM44,2017-05-05 00:00:00,1.0,1.0,1.0,1000.0,1000.0,19.0,0.0,19.0,0.0,12.0,1.0,45.0,45.0
806,mike,05052017_SOM45,SOM45,2017-05-05 00:00:00,1.0,1.0,1.0,1000.0,1000.0,4.0,0.0,4.0,0.0,12.0,1.0,45.0,45.0
807,mike,05092017_PV29,PV29,2017-05-09 00:00:00,1.0,1.0,1.0,1000.0,1000.0,20.0,0.0,20.0,0.0,10.0,1.0,45.0,45.0
808,mike,05092017_SOM44,SOM44,2017-05-09 00:00:00,2.0,0.0,1.0,30.0,30.0,118.0,2.0,65.0,0.55,10.0,1.0,45.0,45.0
809,mike,05092017_SOM45,SOM45,2017-05-09 00:00:00,1.0,1.0,1.0,1000.0,1000.0,22.0,0.0,22.0,0.0,10.0,1.0,45.0,45.0
810,mike,05102017_PV29,PV29,2017-05-10 00:00:00,1.0,1.0,1.0,1000.0,1000.0,23.0,0.0,23.0,0.0,10.0,1.0,45.0,45.0
811,mike,05102017_SOM42,SOM42,2017-05-10 00:00:00,2.0,1.0,0.0,30.0,30.0,149.0,3.0,114.0,0.77,10.0,1.0,45.0,45.0
812,mike,05102017_SOM44,SOM44,2017-05-10 00:00:00,1.0,1.0,1.0,1000.0,1000.0,43.0,0.0,43.0,0.0,10.0,1.0,45.0,45.0
813,mike,05102017_SOM45,SOM45,2017-05-10 00:00:00,1.0,1.0,1.0,1000.0,1000.0,19.0,0.0,19.0,0.0,10.0,1.0,45.0,45.0
814,mike,05112017_PV29,PV29,2017-05-11 00:00:00,1.0,1.0,1.0,1000.0,1000.0,12.0,0.0,12.0,0.0,7.0,1.0,40.0,40.0
815,mike,05112017_SOM42,SOM42,2017-05-11 00:00:00,2.0,1.0,0.0,50.0,50.0,7.0,0.0,6.0,0.86,7.0,1.0,40.0,40.0
816,mike,05112017_SOM44,SOM44,2017-05-11 00:00:00,1.0,1.0,1.0,1000.0,1000.0,15.0,0.0,15.0,0.0,7.0,1.0,40.0,40.0
817,mike,05112017_SOM45,SOM45,2017-05-11 00:00:00,1.0,1.0,1.0,1000.0,1000.0,27.0,0.0,27.0,0.0,7.0,1.0,40.0,40.0
818,mike,05122017_PV29,PV29,2017-05-12 00:00:00,1.0,1.0,1.0,1000.0,1000.0,14.0,0.0,14.0,0.0,7.0,1.0,40.0,40.0
819,mike,05122017_SOM42,SOM42,2017-05-12 00:00:00,2.0,0.0,1.0,50.0,50.0,68.0,0.0,44.0,0.65,7.0,1.0,40.0,40.0
820,mike,05122017_SOM44,SOM44,2017-05-12 00:00:00,1.0,1.0,1.0,1000.0,1000.0,14.0,0.0,14.0,0.0,7.0,1.0,40.0,40.0
821,mike,05122017_SOM45,SOM45,2017-05-12 00:00:00,1.0,1.0,1.0,1000.0,1000.0,36.0,0.0,36.0,0.0,7.0,1.0,40.0,40.0
